"Record ID","Catalogue Number","Taxon Concept GUID","Scientific Name - original","Vernacular name - original","Scientific Name","Taxon Rank","Vernacular name","Kingdom","Phylum","Class","Order","Family","Genus","Species","Subspecies","Data Resource ID","Data Resource Name","Institution ID","Institution","Collection ID","Collection","Licence","Institution Code","Collection Code","Locality","Latitude - original","Longitude - original","Geodetic datum - original","Latitude","Longitude","Coordinate Precision","Coordinate Uncertainty in Metres","Country - parsed","State - parsed","Local Government Areas 2011","IMCRA 4 Regions","IBRA 7 Regions","Minimum elevation in meters","Maximum elevation in meters","Minimum depth in meters","Maximum depth in meters","Individual count","Collector","Year","Month","Day","Event Date - parsed","Verbatim event date","Basis Of Record - original","Basis Of Record","Occurrence status","Sex","Preparations","Outlier for layer","Taxonomic Quality","Location Quality"
"317fbcd3-2be2-4d87-8b3c-5f2f54fa342e","SDMP0209204P","http://id.biodiversity.org.au/node/apni/2917450","Eucalyptus sieberi","Silvertop Ash","Eucalyptus sieberi","species","coast ash","Plantae","Charophyta","Equisetopsida","Myrtales","Myrtaceae","Eucalyptus","Eucalyptus sieberi","","dr368","OEH Atlas of NSW Wildlife","","","","","CC-BY 4.0 (Int)","NSW Office of Environment and Heritage","BioNet Atlas of NSW Wildlife","locality withheld","-34.385716955","150.827023042","GDA94","-34.385716954","150.827023042","","100.0","Australia","New South Wales","Wollongong (C)","","Sydney Basin","","","","","","ODMP02091901","2000","10","08","2000-10-08","","HumanObservation","HumanObservation","present","","","","true","true"
"2e98de77-d5e9-41c9-9c28-706438985218","CANB 6560.1","http://id.biodiversity.org.au/node/apni/2917450","Eucalyptus sieberi L.A.S.Johnson","","Eucalyptus sieberi","species","coast ash","Plantae","Charophyta","Equisetopsida","Myrtales","Myrtaceae","Eucalyptus","Eucalyptus sieberi","","dr376","MEL AVH data","in5","Centre for Australian National Biodiversity Research","co12","Australian National Herbarium","CC-BY 3.0 (Au)","CANB","CANB","Austinmer.","-34.3000000000","150.9333000000","","-34.3","150.9333","","10000.0","Australia","New South Wales","Wollongong (C)","","Sydney Basin","","","","","","Fuller, M.","1927","10","","1927-10-01","","PreservedSpecimen","PreservedSpecimen","present","","sheet","","true","true"
"25b2d240-d9ce-415d-a706-6a912d29b8f2","SPJGI2625095","http://id.biodiversity.org.au/node/apni/2917450","Eucalyptus sieberi","Silvertop Ash","Eucalyptus sieberi","species","coast ash","Plantae","Charophyta","Equisetopsida","Myrtales","Myrtaceae","Eucalyptus","Eucalyptus sieberi","","dr368","OEH Atlas of NSW Wildlife","","","","","CC-BY 4.0 (Int)","NSW Office of Environment and Heritage","BioNet Atlas of NSW Wildlife","locality withheld","-34.172539184","150.991737938","GDA94","-34.172539183","150.991737938","","100.0","Australia","New South Wales","Wollongong (C)","","Sydney Basin","210.0","210.0","","","","MCDR;VEG-AKKP","1990","10","23","1990-10-23","","HumanObservation","HumanObservation","present","","","","true","true"
"24dda042-6f98-4c66-8781-cec39a17874d","SPJGI3365171","http://id.biodiversity.org.au/node/apni/2917450","Eucalyptus sieberi","Silvertop Ash","Eucalyptus sieberi","species","coast ash","Plantae","Charophyta","Equisetopsida","Myrtales","Myrtaceae","Eucalyptus","Eucalyptus sieberi","","dr368","OEH Atlas of NSW Wildlife","","","","","CC-BY 4.0 (Int)","NSW Office of Environment and Heritage","BioNet Atlas of NSW Wildlife","locality withheld","-34.214975659","150.939849976","GDA94","-34.214975658","150.939849976","","100.0","Australia","New South Wales","Wollongong (C)","","Sydney Basin","","","","","","VEG-KNOWM","1998","10","14","1998-10-14","","HumanObservation","HumanObservation","present","","","","true","true"
"22e77da7-e251-4987-b7a8-ee8e29a9db30","NSW335963","http://id.biodiversity.org.au/node/apni/2917450","Eucalyptus sieberi","Silvertop Ash","Eucalyptus sieberi","species","coast ash","Plantae","Charophyta","Equisetopsida","Myrtales","Myrtaceae","Eucalyptus","Eucalyptus sieberi","","dr368","OEH Atlas of NSW Wildlife","","","","","CC-BY 4.0 (Int)","NSW Office of Environment and Heritage","BioNet Atlas of NSW Wildlife","locality withheld","-34.431759077","150.884500511","GDA94","-34.431759076","150.884500511","","10000.0","Australia","New South Wales","Wollongong (C)","","Sydney Basin","","","","","","NSWOBS-05331","1912","10","30","1912-10-30","","PreservedSpecimen","PreservedSpecimen","present","","","","true","true"
"0fd50ea8-b6e3-41e6-a2ec-c9c25434b6a1","SPJGI2689775","http://id.biodiversity.org.au/node/apni/2917450","Eucalyptus sieberi","Silvertop Ash","Eucalyptus sieberi","species","coast ash","Plantae","Charophyta","Equisetopsida","Myrtales","Myrtaceae","Eucalyptus","Eucalyptus sieberi","","dr368","OEH Atlas of NSW Wildlife","","","","","CC-BY 4.0 (Int)","NSW Office of Environment and Heritage","BioNet Atlas of NSW Wildlife","locality withheld","-34.248487411","150.902518833","GDA94","-34.24848741","150.902518833","","10.0","Australia","New South Wales","Wollongong (C)","","Sydney Basin","","","","","","OSXK00032800;OSQR02111800","2004","10","28","2004-10-28","","HumanObservation","HumanObservation","present","","","","true","true"
"0df109d8-31c0-4aef-bbfe-7ea50dd7a732","NSW335958","http://id.biodiversity.org.au/node/apni/2917450","Eucalyptus sieberi","Silvertop Ash","Eucalyptus sieberi","species","coast ash","Plantae","Charophyta","Equisetopsida","Myrtales","Myrtaceae","Eucalyptus","Eucalyptus sieberi","","dr368","OEH Atlas of NSW Wildlife","","","","","CC-BY 4.0 (Int)","NSW Office of Environment and Heritage","BioNet Atlas of NSW Wildlife","locality withheld","-34.331758579","150.917832249","GDA94","-34.331758578","150.917832249","","1000.0","Australia","New South Wales","Wollongong (C)","","Sydney Basin","","","","","","NSWOBS-07759","1982","10","19","1982-10-19","","PreservedSpecimen","PreservedSpecimen","present","","","","true","true"
"08abbc86-e8eb-4187-b5ed-24eab36bfc5b","SKET15102600","http://id.biodiversity.org.au/node/apni/2917450","Eucalyptus sieberi","Silvertop Ash","Eucalyptus sieberi","species","coast ash","Plantae","Charophyta","Equisetopsida","Myrtales","Myrtaceae","Eucalyptus","Eucalyptus sieberi","","dr368","OEH Atlas of NSW Wildlife","","","","","CC-BY 4.0 (Int)","NSW Office of Environment and Heritage","BioNet Atlas of NSW Wildlife","locality withheld","-34.612999833","150.668","GDA94","-34.613","150.668","","10.0","Australia","New South Wales","Kiama (A)","","Sydney Basin","","","","","","OEXK99072100;ODMP01011200;OKET15102600","2015","10","14","2015-10-14","","HumanObservation","HumanObservation","present","","","","true","true"
"053559f4-9e74-421b-a517-6625a9c7c46b","SPJGI2627758","http://id.biodiversity.org.au/node/apni/2917450","Eucalyptus sieberi","Silvertop Ash","Eucalyptus sieberi","species","coast ash","Plantae","Charophyta","Equisetopsida","Myrtales","Myrtaceae","Eucalyptus","Eucalyptus sieberi","","dr368","OEH Atlas of NSW Wildlife","","","","","CC-BY 4.0 (Int)","NSW Office of Environment and Heritage","BioNet Atlas of NSW Wildlife","locality withheld","-34.068367605","151.074378695","GDA94","-34.068367604","151.074378695","","100.0","Australia","New South Wales","Sutherland Shire (A)","","Sydney Basin","","","","","","UNKN","1989","10","09","1989-10-09","","HumanObservation","HumanObservation","present","","","","true","true"
"fe74627c-a845-4705-841d-f485b788d263","SPJGI3357986","http://id.biodiversity.org.au/node/apni/2917450","Eucalyptus sieberi","Silvertop Ash","Eucalyptus sieberi","species","coast ash","Plantae","Charophyta","Equisetopsida","Myrtales","Myrtaceae","Eucalyptus","Eucalyptus sieberi","","dr368","OEH Atlas of NSW Wildlife","","","","","CC-BY 4.0 (Int)","NSW Office of Environment and Heritage","BioNet Atlas of NSW Wildlife","locality withheld","-34.345915223","150.818373021","GDA94","-34.345915222","150.818373021","","100.0","Australia","New South Wales","Wollongong (C)","","Sydney Basin","","","","","","OJSG97052000","1999","03","29","1999-03-29","","HumanObservation","HumanObservation","present","","","","true","true"
"fbc981d2-fd70-4b70-80f1-907a071b9231","SPJGI3357890","http://id.biodiversity.org.au/node/apni/2917450","Eucalyptus sieberi","Silvertop Ash","Eucalyptus sieberi","species","coast ash","Plantae","Charophyta","Equisetopsida","Myrtales","Myrtaceae","Eucalyptus","Eucalyptus sieberi","","dr368","OEH Atlas of NSW Wildlife","","","","","CC-BY 4.0 (Int)","NSW Office of Environment and Heritage","BioNet Atlas of NSW Wildlife","locality withheld","-34.358424794","150.81912501","GDA94","-34.35842479","150.81912501","","100.0","Australia","New South Wales","Wollongong (C)","","Sydney Basin","","","","","","OJSG97052000","1999","03","30","1999-03-30","","HumanObservation","HumanObservation","present","","","","true","true"
"fa31bba2-4ced-458c-ad1a-db7223eadc5e","SJJSI0142109","http://id.biodiversity.org.au/node/apni/2917450","Eucalyptus sieberi","Silvertop Ash","Eucalyptus sieberi","species","coast ash","Plantae","Charophyta","Equisetopsida","Myrtales","Myrtaceae","Eucalyptus","Eucalyptus sieberi","","dr368","OEH Atlas of NSW Wildlife","","","","","CC-BY 4.0 (Int)","NSW Office of Environment and Heritage","BioNet Atlas of NSW Wildlife","locality withheld","-34.417617132","150.732763515","GDA94","-34.417617131","150.732763515","","8.0","Australia","New South Wales","Wollongong (C)","","Sydney Basin","","","","","","ODMP09041701;ODMP10093000;OADB11021000;OADB11021001","2010","03","01","2010-03-01","","HumanObservation","HumanObservation","present","","","","true","true"
"fa16dbbd-4d52-4c9e-aace-ffd5b374697d","SPJGI3970625","http://id.biodiversity.org.au/node/apni/2917450","Eucalyptus sieberi","Silvertop Ash","Eucalyptus sieberi","species","coast ash","Plantae","Charophyta","Equisetopsida","Myrtales","Myrtaceae","Eucalyptus","Eucalyptus sieberi","","dr368","OEH Atlas of NSW Wildlife","","","","","CC-BY 4.0 (Int)","NSW Office of Environment and Heritage","BioNet Atlas of NSW Wildlife","locality withheld","-34.512015046","150.666265965","GDA94","-34.512015045","150.666265965","","100.0","Australia","New South Wales","Wollongong (C)","","Sydney Basin","","","","","","OYXM01103100","1999","03","11","1999-03-11","","HumanObservation","HumanObservation","present","","","","true","true"
"f85eaf83-a91e-4b98-ae50-899a79af9b6d","SJJSI0142501","http://id.biodiversity.org.au/node/apni/2917450","Eucalyptus sieberi","Silvertop Ash","Eucalyptus sieberi","species","coast ash","Plantae","Charophyta","Equisetopsida","Myrtales","Myrtaceae","Eucalyptus","Eucalyptus sieberi","","dr368","OEH Atlas of NSW Wildlife","","","","","CC-BY 4.0 (Int)","NSW Office of Environment and Heritage","BioNet Atlas of NSW Wildlife","locality withheld","-34.36220257","150.817341654","GDA94","-34.36220257","150.81734165","","8.0","Australia","New South Wales","Wollongong (C)","","Sydney Basin","","","","","","ODMP09041701;ODMP10093000;OADB11021000;OADB11021001","2010","03","01","2010-03-01","","HumanObservation","HumanObservation","present","","","","true","true"
"f6080e35-c95f-4be3-a098-d3d0c89ec091","SPJGI0116080","http://id.biodiversity.org.au/node/apni/2917450","Eucalyptus sieberi","Silvertop Ash","Eucalyptus sieberi","species","coast ash","Plantae","Charophyta","Equisetopsida","Myrtales","Myrtaceae","Eucalyptus","Eucalyptus sieberi","","dr368","OEH Atlas of NSW Wildlife","","","","","CC-BY 4.0 (Int)","NSW Office of Environment and Heritage","BioNet Atlas of NSW Wildlife","locality withheld","-34.181040095","150.970005184","GDA94","-34.181040094","150.970005184","","2000.0","Australia","New South Wales","Wollongong (C)","","Sydney Basin","","","","","","OPXE99012800;OPJG02091800","2005","03","03","2005-03-03","","HumanObservation","HumanObservation","present","","","","true","true"
"f47ab575-88a8-4a2e-9de1-4a55c116c93d","SPJGI3361669","http://id.biodiversity.org.au/node/apni/2917450","Eucalyptus sieberi","Silvertop Ash","Eucalyptus sieberi","species","coast ash","Plantae","Charophyta","Equisetopsida","Myrtales","Myrtaceae","Eucalyptus","Eucalyptus sieberi","","dr368","OEH Atlas of NSW Wildlife","","","","","CC-BY 4.0 (Int)","NSW Office of Environment and Heritage","BioNet Atlas of NSW Wildlife","locality withheld","-34.543011512","150.669170293","GDA94","-34.543011511","150.669170293","","100.0","Australia","New South Wales","Wollongong (C)","","Sydney Basin","","","","","","UNKN","1999","03","11","1999-03-11","","HumanObservation","HumanObservation","present","","","","true","true"
"f2c1f151-cb47-4a6d-a7bf-092cf3c9f896","SPJGI3356860","http://id.biodiversity.org.au/node/apni/2917450","Eucalyptus sieberi","Silvertop Ash","Eucalyptus sieberi","species","coast ash","Plantae","Charophyta","Equisetopsida","Myrtales","Myrtaceae","Eucalyptus","Eucalyptus sieberi","","dr368","OEH Atlas of NSW Wildlife","","","","","CC-BY 4.0 (Int)","NSW Office of Environment and Heritage","BioNet Atlas of NSW Wildlife","locality withheld","-34.324908605","150.848976138","GDA94","-34.324908604","150.848976138","","100.0","Australia","New South Wales","Wollongong (C)","","Sydney Basin","","","","","","OJSG97052000","1999","03","18","1999-03-18","","HumanObservation","HumanObservation","present","","","","true","true"
"eeab6276-2597-4dc0-8418-61bce7b0f8a0","SJJSI0139287","http://id.biodiversity.org.au/node/apni/2917450","Eucalyptus sieberi","Silvertop Ash","Eucalyptus sieberi","species","coast ash","Plantae","Charophyta","Equisetopsida","Myrtales","Myrtaceae","Eucalyptus","Eucalyptus sieberi","","dr368","OEH Atlas of NSW Wildlife","","","","","CC-BY 4.0 (Int)","NSW Office of Environment and Heritage","BioNet Atlas of NSW Wildlife","locality withheld","-34.418317106","150.73356055","GDA94","-34.41831711","150.73356055","","50.0","Australia","New South Wales","Wollongong (C)","","Sydney Basin","","","","","","OADB11021001","2010","03","15","2010-03-15","","HumanObservation","HumanObservation","present","","","","true","true"
"ecb89eb7-20b8-4b79-a5c2-acdec542bb90","SJJSI0139290","http://id.biodiversity.org.au/node/apni/2917450","Eucalyptus sieberi","Silvertop Ash","Eucalyptus sieberi","species","coast ash","Plantae","Charophyta","Equisetopsida","Myrtales","Myrtaceae","Eucalyptus","Eucalyptus sieberi","","dr368","OEH Atlas of NSW Wildlife","","","","","CC-BY 4.0 (Int)","NSW Office of Environment and Heritage","BioNet Atlas of NSW Wildlife","locality withheld","-34.350353517","150.797603635","GDA94","-34.350353516","150.797603635","","50.0","Australia","New South Wales","Wollongong (C)","","Sydney Basin","","","","","","OADB11021001","2010","03","16","2010-03-16","","HumanObservation","HumanObservation","present","","","","true","true"
"ebbdf254-9ed7-4970-b7fb-37e4663ffc4b","SJJSI0142407","http://id.biodiversity.org.au/node/apni/2917450","Eucalyptus sieberi","Silvertop Ash","Eucalyptus sieberi","species","coast ash","Plantae","Charophyta","Equisetopsida","Myrtales","Myrtaceae","Eucalyptus","Eucalyptus sieberi","","dr368","OEH Atlas of NSW Wildlife","","","","","CC-BY 4.0 (Int)","NSW Office of Environment and Heritage","BioNet Atlas of NSW Wildlife","locality withheld","-34.350538497","150.795859507","GDA94","-34.350538496","150.795859507","","8.0","Australia","New South Wales","Wollongong (C)","","Sydney Basin","","","","","","ODMP09041701;ODMP10093000;OADB11021000;OADB11021001","2010","03","01","2010-03-01","","HumanObservation","HumanObservation","present","","","","true","true"
"eb811821-31ca-4287-a863-5422f21a9334","SJJSI0141959","http://id.biodiversity.org.au/node/apni/2917450","Eucalyptus sieberi","Silvertop Ash","Eucalyptus sieberi","species","coast ash","Plantae","Charophyta","Equisetopsida","Myrtales","Myrtaceae","Eucalyptus","Eucalyptus sieberi","","dr368","OEH Atlas of NSW Wildlife","","","","","CC-BY 4.0 (Int)","NSW Office of Environment and Heritage","BioNet Atlas of NSW Wildlife","locality withheld","-34.347475183","150.775547363","GDA94","-34.347475182","150.775547363","","8.0","Australia","New South Wales","Wollongong (C)","","Sydney Basin","","","","","","ODMP09041701;ODMP10093000;OADB11021000;OADB11021001","2010","03","01","2010-03-01","","HumanObservation","HumanObservation","present","","","","true","true"
"e7269291-e86c-4486-8c9c-e1ebb1c8ec9d","SJJSI0142467","http://id.biodiversity.org.au/node/apni/2917450","Eucalyptus sieberi","Silvertop Ash","Eucalyptus sieberi","species","coast ash","Plantae","Charophyta","Equisetopsida","Myrtales","Myrtaceae","Eucalyptus","Eucalyptus sieberi","","dr368","OEH Atlas of NSW Wildlife","","","","","CC-BY 4.0 (Int)","NSW Office of Environment and Heritage","BioNet Atlas of NSW Wildlife","locality withheld","-34.36218967","150.81611344","GDA94","-34.36218967","150.81611344","","8.0","Australia","New South Wales","Wollongong (C)","","Sydney Basin","","","","","","ODMP09041701;ODMP10093000;OADB11021000;OADB11021001","2010","03","01","2010-03-01","","HumanObservation","HumanObservation","present","","","","true","true"
"e2cbe245-ad7e-4ab2-a0a8-aec15b8714ec","SJJSI0809194","http://id.biodiversity.org.au/node/apni/2917450","Eucalyptus sieberi","Silvertop Ash","Eucalyptus sieberi","species","coast ash","Plantae","Charophyta","Equisetopsida","Myrtales","Myrtaceae","Eucalyptus","Eucalyptus sieberi","","dr368","OEH Atlas of NSW Wildlife","","","","","CC-BY 4.0 (Int)","NSW Office of Environment and Heritage","BioNet Atlas of NSW Wildlife","locality withheld","-34.206087836","150.971103478","GDA94","-34.206087835","150.971103478","","100.0","Australia","New South Wales","Wollongong (C)","","Sydney Basin","","","","","","OPUR17042400","2011","03","08","2011-03-08","","HumanObservation","HumanObservation","present","","","","true","true"
"e287f0cb-2a8a-4275-84ec-b1d967304f32","SPJGI3838878","http://id.biodiversity.org.au/node/apni/2917450","Eucalyptus sieberi","Silvertop Ash","Eucalyptus sieberi","species","coast ash","Plantae","Charophyta","Equisetopsida","Myrtales","Myrtaceae","Eucalyptus","Eucalyptus sieberi","","dr368","OEH Atlas of NSW Wildlife","","","","","CC-BY 4.0 (Int)","NSW Office of Environment and Heritage","BioNet Atlas of NSW Wildlife","locality withheld","-34.256024519","150.91093172","GDA94","-34.25602452","150.91093172","","100.0","Australia","New South Wales","Wollongong (C)","","Sydney Basin","","","","","","OJSG97052000","1999","03","09","1999-03-09","","HumanObservation","HumanObservation","present","","","","true","true"
"d5cccec6-da5a-4eb7-91b3-151195bcc037","SPJGI5395144","http://id.biodiversity.org.au/node/apni/2917450","Eucalyptus sieberi","Silvertop Ash","Eucalyptus sieberi","species","coast ash","Plantae","Charophyta","Equisetopsida","Myrtales","Myrtaceae","Eucalyptus","Eucalyptus sieberi","","dr368","OEH Atlas of NSW Wildlife","","","","","CC-BY 4.0 (Int)","NSW Office of Environment and Heritage","BioNet Atlas of NSW Wildlife","locality withheld","-34.666777176","150.702730398","GDA94","-34.666777175","150.702730398","","10.0","Australia","New South Wales","Kiama (A)","","Sydney Basin","595.0","595.0","","","","PROUG-HO","2001","03","05","2001-03-05","","HumanObservation","HumanObservation","present","","","","true","true"
"d45914e8-11f7-4e36-acde-7440641aaca4","SPJGI0115848","http://id.biodiversity.org.au/node/apni/2917450","Eucalyptus sieberi","Silvertop Ash","Eucalyptus sieberi","species","coast ash","Plantae","Charophyta","Equisetopsida","Myrtales","Myrtaceae","Eucalyptus","Eucalyptus sieberi","","dr368","OEH Atlas of NSW Wildlife","","","","","CC-BY 4.0 (Int)","NSW Office of Environment and Heritage","BioNet Atlas of NSW Wildlife","locality withheld","-34.256115754","150.932542503","GDA94","-34.256115753","150.932542503","","5000.0","Australia","New South Wales","Wollongong (C)","","Sydney Basin","","","","","","OPXE99012800;OSGH99040700","2005","03","02","2005-03-02","","HumanObservation","HumanObservation","present","","","","true","true"
"d34525f6-7588-4266-b999-9cdf4f11f78f","SPJGI5395070","http://id.biodiversity.org.au/node/apni/2917450","Eucalyptus sieberi","Silvertop Ash","Eucalyptus sieberi","species","coast ash","Plantae","Charophyta","Equisetopsida","Myrtales","Myrtaceae","Eucalyptus","Eucalyptus sieberi","","dr368","OEH Atlas of NSW Wildlife","","","","","CC-BY 4.0 (Int)","NSW Office of Environment and Heritage","BioNet Atlas of NSW Wildlife","locality withheld","-34.6676371","150.700524323","GDA94","-34.6676371","150.7005243","","10.0","Australia","New South Wales","Kiama (A)","","Sydney Basin","595.0","595.0","","","","PROUG-HO","2001","03","05","2001-03-05","","HumanObservation","HumanObservation","present","","","","true","true"
"d06011e6-f93f-4501-ab9c-189fa5a481ee","SJJSI0139285","http://id.biodiversity.org.au/node/apni/2917450","Eucalyptus sieberi","Silvertop Ash","Eucalyptus sieberi","species","coast ash","Plantae","Charophyta","Equisetopsida","Myrtales","Myrtaceae","Eucalyptus","Eucalyptus sieberi","","dr368","OEH Atlas of NSW Wildlife","","","","","CC-BY 4.0 (Int)","NSW Office of Environment and Heritage","BioNet Atlas of NSW Wildlife","locality withheld","-34.432478637","150.732470873","GDA94","-34.432478636","150.732470873","","50.0","Australia","New South Wales","Wollongong (C)","","Sydney Basin","","","","","","OADB11021001","2010","03","15","2010-03-15","","HumanObservation","HumanObservation","present","","","","true","true"
"ce94d0cc-5cea-4d75-8978-664051ac5e88","SAOH19011413","http://id.biodiversity.org.au/node/apni/2917450","Eucalyptus sieberi","Silvertop Ash","Eucalyptus sieberi","species","coast ash","Plantae","Charophyta","Equisetopsida","Myrtales","Myrtaceae","Eucalyptus","Eucalyptus sieberi","","dr368","OEH Atlas of NSW Wildlife","","","","","CC-BY 4.0 (Int)","NSW Office of Environment and Heritage","BioNet Atlas of NSW Wildlife","locality withheld","-34.668694197","150.676882105","GDA94","-34.668694196","150.676882105","","11.0","Australia","New South Wales","Kiama (A)","","Sydney Basin","665.0","665.0","","","","PROUG-HO","2001","03","26","2001-03-26","","HumanObservation","HumanObservation","present","","","","true","true"
"cbff7469-a12d-41cc-9166-7da3738fdd46","SPJGI3907429","http://id.biodiversity.org.au/node/apni/2917450","Eucalyptus sieberi","Silvertop Ash","Eucalyptus sieberi","species","coast ash","Plantae","Charophyta","Equisetopsida","Myrtales","Myrtaceae","Eucalyptus","Eucalyptus sieberi","","dr368","OEH Atlas of NSW Wildlife","","","","","CC-BY 4.0 (Int)","NSW Office of Environment and Heritage","BioNet Atlas of NSW Wildlife","locality withheld","-34.271487496","150.942360021","GDA94","-34.271487495","150.942360021","","100.0","Australia","New South Wales","Wollongong (C)","","Sydney Basin","","","","","","OJSG97052000","1999","03","09","1999-03-09","","HumanObservation","HumanObservation","present","","","","true","true"
"cba5e716-2045-4097-add0-784e585e000f","SPJGI3358787","http://id.biodiversity.org.au/node/apni/2917450","Eucalyptus sieberi","Silvertop Ash","Eucalyptus sieberi","species","coast ash","Plantae","Charophyta","Equisetopsida","Myrtales","Myrtaceae","Eucalyptus","Eucalyptus sieberi","","dr368","OEH Atlas of NSW Wildlife","","","","","CC-BY 4.0 (Int)","NSW Office of Environment and Heritage","BioNet Atlas of NSW Wildlife","locality withheld","-34.310688434","150.870016213","GDA94","-34.310688433","150.870016213","","100.0","Australia","New South Wales","Wollongong (C)","","Sydney Basin","","","","","","OJSG97052000","1999","03","11","1999-03-11","","HumanObservation","HumanObservation","present","","","","true","true"
"c9086f72-9d11-4bd0-9519-fbf3e1646950","SJJSI0142358","http://id.biodiversity.org.au/node/apni/2917450","Eucalyptus sieberi","Silvertop Ash","Eucalyptus sieberi","species","coast ash","Plantae","Charophyta","Equisetopsida","Myrtales","Myrtaceae","Eucalyptus","Eucalyptus sieberi","","dr368","OEH Atlas of NSW Wildlife","","","","","CC-BY 4.0 (Int)","NSW Office of Environment and Heritage","BioNet Atlas of NSW Wildlife","locality withheld","-34.352905654","150.79413428","GDA94","-34.35290565","150.79413428","","8.0","Australia","New South Wales","Wollongong (C)","","Sydney Basin","","","","","","ODMP09041701;ODMP10093000;OADB11021000;OADB11021001","2010","03","01","2010-03-01","","HumanObservation","HumanObservation","present","","","","true","true"
"c4e4bcc1-c38c-467b-8475-d35b8b9eda0e","NSW253872","http://id.biodiversity.org.au/node/apni/2917450","Eucalyptus sieberi","Silvertop Ash","Eucalyptus sieberi","species","coast ash","Plantae","Charophyta","Equisetopsida","Myrtales","Myrtaceae","Eucalyptus","Eucalyptus sieberi","","dr368","OEH Atlas of NSW Wildlife","","","","","CC-BY 4.0 (Int)","NSW Office of Environment and Heritage","BioNet Atlas of NSW Wildlife","locality withheld","-34.131757356","151.051161795","GDA94","-34.131757355","151.051161795","","1667.0","Australia","New South Wales","Sutherland Shire (A)","","Sydney Basin","","","","","","NSWOBS-04148;NSWOBS-04171;NSWOBS-15053","1992","03","16","1992-03-16","","PreservedSpecimen","PreservedSpecimen","present","","","","true","true"
"c424bd8e-b6c8-4edb-bbf2-c151ff4ff486","NSW 253872","http://id.biodiversity.org.au/node/apni/2917450","Eucalyptus sieberi L.A.S.Johnson","","Eucalyptus sieberi","species","coast ash","Plantae","Charophyta","Equisetopsida","Myrtales","Myrtaceae","Eucalyptus","Eucalyptus sieberi","","dr376","MEL AVH data","in50","The Royal Botanic Gardens & Domain Trust","co54","National Herbarium of New South Wales","CC-BY 3.0 (Au)","NSW","NSW","Coastal Walk, about 300 m from the beginning of the track.","-34.1300000000","151.0500000000","","-34.13","151.05","","","Australia","New South Wales","Sutherland Shire (A)","","Sydney Basin","","","","","","D'Orazio, R.","1992","03","16","1992-03-16","","PreservedSpecimen","PreservedSpecimen","present","","sheet","","true","true"
"c3bd1bf0-da94-4bb8-932d-7561528075ad","SPJGI3947187","http://id.biodiversity.org.au/node/apni/2917450","Eucalyptus sieberi","Silvertop Ash","Eucalyptus sieberi","species","coast ash","Plantae","Charophyta","Equisetopsida","Myrtales","Myrtaceae","Eucalyptus","Eucalyptus sieberi","","dr368","OEH Atlas of NSW Wildlife","","","","","CC-BY 4.0 (Int)","NSW Office of Environment and Heritage","BioNet Atlas of NSW Wildlife","locality withheld","-34.4954267","150.66768679","GDA94","-34.4954267","150.6676868","","100.0","Australia","New South Wales","Wollongong (C)","","Sydney Basin","","","","","","OYXM01103100","1999","03","04","1999-03-04","","HumanObservation","HumanObservation","present","","","","true","true"
"c25cf9bf-674e-46d8-ae28-7743a17f42b1","NSW 253795","http://id.biodiversity.org.au/node/apni/2917450","Eucalyptus sieberi L.A.S.Johnson","","Eucalyptus sieberi","species","coast ash","Plantae","Charophyta","Equisetopsida","Myrtales","Myrtaceae","Eucalyptus","Eucalyptus sieberi","","dr376","MEL AVH data","in50","The Royal Botanic Gardens & Domain Trust","co54","National Herbarium of New South Wales","CC-BY 3.0 (Au)","NSW","NSW","18 km east of Robertson.","-34.6700000000","150.7300000000","","-34.67","150.73","","","Australia","New South Wales","Kiama (A)","","Sydney Basin","600.0","600.0","","","","Leishman, A.J.","1992","03","15","1992-03-15","","PreservedSpecimen","PreservedSpecimen","present","","sheet","","true","true"
"bdf6b1bb-fcd9-46bf-ae89-1dcc97d2adc8","SPJGI3361873","http://id.biodiversity.org.au/node/apni/2917450","Eucalyptus sieberi","Silvertop Ash","Eucalyptus sieberi","species","coast ash","Plantae","Charophyta","Equisetopsida","Myrtales","Myrtaceae","Eucalyptus","Eucalyptus sieberi","","dr368","OEH Atlas of NSW Wildlife","","","","","CC-BY 4.0 (Int)","NSW Office of Environment and Heritage","BioNet Atlas of NSW Wildlife","locality withheld","-34.523111179","150.702283274","GDA94","-34.523111178","150.702283274","","100.0","Australia","New South Wales","Wollongong (C)","","Sydney Basin","","","","","","UNKN","1999","03","01","1999-03-01","","HumanObservation","HumanObservation","present","","","","true","true"
"bb39feeb-5574-4fcb-af5b-67c9571b90af","SPJGI3858131","http://id.biodiversity.org.au/node/apni/2917450","Eucalyptus sieberi","Silvertop Ash","Eucalyptus sieberi","species","coast ash","Plantae","Charophyta","Equisetopsida","Myrtales","Myrtaceae","Eucalyptus","Eucalyptus sieberi","","dr368","OEH Atlas of NSW Wildlife","","","","","CC-BY 4.0 (Int)","NSW Office of Environment and Heritage","BioNet Atlas of NSW Wildlife","locality withheld","-34.324908605","150.848976138","GDA94","-34.324908604","150.848976138","","100.0","Australia","New South Wales","Wollongong (C)","","Sydney Basin","","","","","","OJSG97052000","1999","03","18","1999-03-18","","HumanObservation","HumanObservation","present","","","","true","true"
